symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000057294.14	PKP2	0.581294166987769	0.554049513800927	1.29228333524468	0.198443330919146	0.699289827613329	-4.70469193891895
ENSG00000148290.10	SURF1	-0.184767747221918	5.20948876793084	-1.29258248471146	0.198340084826104	0.699289827613329	-5.12293016146089
ENSG00000166949.16	SMAD3	0.252516908315287	3.63031901293467	1.29275944640109	0.198279028359768	0.699289827613329	-5.02193936936694
ENSG00000196616.14	ADH1B	-0.742746757566115	-1.66033814120511	-1.29234031201139	0.198423663343688	0.699289827613329	-4.55714138409293
ENSG00000179859.9	RNF227	0.218675925248337	3.68984853598704	1.29214574009112	0.198490832766126	0.699316312297902	-5.01328945467503
ENSG00000279996.1	AC004491.1	0.42655074062709	0.0694199731921763	1.29200032845963	0.198541042223617	0.699352323756059	-4.67297281093826
ENSG00000066322.15	ELOVL1	-0.161201586506044	6.37493502130362	-1.29165395499326	0.198660679990333	0.699370941567443	-5.15773127673014
ENSG00000102032.13	RENBP	0.321765204817802	3.99213354700433	1.29163770155321	0.198666295254563	0.699370941567443	-5.0501602904489
ENSG00000277669.1	AC009086.2	-0.359627097367559	0.813934799093519	-1.29165645661026	0.198659815738144	0.699370941567443	-4.67159062682997
ENSG00000073910.21	FRY	0.341047380358552	3.08757525025081	1.29149890670268	0.198714251097933	0.699398981173625	-4.97444095864981
ENSG00000165996.14	HACD1	0.379529071736063	0.565303292560968	1.29126866843848	0.198793820972544	0.699400874297714	-4.67001646100891
ENSG00000213965.3	NUDT19	0.300756673899612	2.90238768356583	1.29118989724801	0.198821049540965	0.699400874297714	-4.91724251000348
ENSG00000215417.12	MIR17HG	0.396668475179415	1.18541253387261	1.29115023158318	0.19883476167924	0.699400874297714	-4.74936986358535
ENSG00000110422.12	HIPK3	0.213502622289673	6.33922923132459	1.29094428679625	0.198905966562196	0.699424570164759	-5.17062590177914
ENSG00000135426.16	TESPA1	-0.534465219300718	-0.225805112241651	-1.29089941676442	0.198921482760564	0.699424570164759	-4.60450400793473
ENSG00000122674.11	CCZ1	-0.143864911001601	5.34752974800871	-1.29041716437815	0.199088303625712	0.699565486727582	-5.14616747453105
ENSG00000123737.12	EXOSC9	-0.172146018455024	4.53601773841832	-1.29032105625598	0.199121561720505	0.699565486727582	-5.08732859120042
ENSG00000185567.7	AHNAK2	-0.403037385099111	2.36323689416762	-1.29032343236782	0.199120739420505	0.699565486727582	-4.8375444191273
ENSG00000223960.6	PRKRA-AS1	0.168401025812161	3.4729995712579	1.29033901793137	0.199115345793451	0.699565486727582	-5.00062853863081
ENSG00000084463.8	WBP11	-0.160696095027646	5.45870831720873	-1.29009321795764	0.199200421277155	0.699570983482581	-5.14658286347334
ENSG00000176978.14	DPP7	-0.191230109845419	7.53653015208252	-1.29008540026717	0.199203127551218	0.699570983482581	-5.14858108565104
ENSG00000100393.13	EP300	0.204260699858462	5.84023718581894	1.28861200273921	0.199713663235058	0.699890619149133	-5.1710475307892
ENSG00000101335.10	MYL9	-0.652228009542732	1.15245097653846	-1.28931831632742	0.199468803479039	0.699890619149133	-4.73191331109622
ENSG00000116701.14	NCF2	0.318512080090364	7.06081578731067	1.28901706391719	0.199573212382807	0.699890619149133	-5.15974834432057
ENSG00000145216.16	FIP1L1	-0.123629887631909	5.29736683063312	-1.28909392688436	0.199546569165805	0.699890619149133	-5.14326744606169
ENSG00000153395.10	LPCAT1	0.308806558901308	4.77298693136552	1.28923695310345	0.199496998595348	0.699890619149133	-5.11838265870404
ENSG00000169599.12	NFU1	-0.237158380775153	4.74401577853344	-1.28860643910783	0.199715592875811	0.699890619149133	-5.09958060114818
ENSG00000176531.10	PHLDB3	0.275586055537385	2.03031313968366	1.28918968095076	0.199513381351267	0.699890619149133	-4.81150112228296
ENSG00000177989.13	ODF3B	-0.329076146661641	3.9962328888336	-1.28863358599313	0.199706177620256	0.699890619149133	-5.02065056451575
ENSG00000188725.8	SMIM15	-0.214791496794634	5.35475221552718	-1.28855235430569	0.199734351888234	0.699890619149133	-5.13863390507039
ENSG00000204147.10	ASAH2B	-0.456654155084962	0.615163873271624	-1.28856647754412	0.199729453196119	0.699890619149133	-4.63763373929628
ENSG00000234465.11	PINLYP	-0.337150997669074	1.59187591529776	-1.28908883205729	0.199548335118113	0.699890619149133	-4.7330905199016
ENSG00000001629.10	ANKIB1	-0.161884934222045	3.77326521682723	-1.287195004446	0.2002055673067	0.699902341252928	-5.02538907346724
ENSG00000068366.19	ACSL4	0.279560981619222	5.76020607072059	1.2871594192649	0.200217932030899	0.699902341252928	-5.17251361680781
ENSG00000082516.9	GEMIN5	-0.190723288014936	3.59136844634957	-1.28816397737568	0.199869096483885	0.699902341252928	-4.99677691030376
ENSG00000104763.19	ASAH1	0.183636992454436	9.80043459849391	1.28723020976633	0.200193335126762	0.699902341252928	-5.07626282305773
ENSG00000120526.11	NUDCD1	-0.245430720972742	4.06301172989747	-1.28768860515971	0.200034114810353	0.699902341252928	-5.04019517035161
ENSG00000127022.15	CANX	-0.214183470793729	8.54094854395333	-1.28717302205185	0.200213205426396	0.699902341252928	-5.12504747452536
ENSG00000153774.9	CFDP1	0.168790002743671	4.69902481105265	1.28735906792332	0.200148567730593	0.699902341252928	-5.11087905037453
ENSG00000184939.16	ZFP90	-0.19675779257022	4.19872862710264	-1.28727721598187	0.200177003555208	0.699902341252928	-5.06019333791116
ENSG00000227500.10	SCAMP4	-0.22422050866761	4.62058748555585	-1.28787038644807	0.199971000292267	0.699902341252928	-5.09821681214033
ENSG00000231345.3	BEND3P1	-0.659577690274015	-0.956363271680633	-1.28826615830643	0.199833639036764	0.699902341252928	-4.56390402434614
ENSG00000263874.2	LINC00672	0.308720841716837	1.04204818097897	1.28762303066058	0.200056885905196	0.699902341252928	-4.7134337937865
ENSG00000280138.1	AC027290.2	0.272842709839327	4.71762259058343	1.28753612073865	0.200087068788304	0.699902341252928	-5.14258111516939
ENSG00000006625.18	GGCT	-0.224442441294028	4.07360670500187	-1.28402378556121	0.201309679835973	0.700066836320741	-5.04267055547822
ENSG00000007392.16	LUC7L	0.222736410276988	5.83749616240708	1.28193276805611	0.202040154831515	0.700066836320741	-5.17531105562036
ENSG00000071189.21	SNX13	-0.152395057670295	6.02507266922855	-1.28208965715756	0.20198527957916	0.700066836320741	-5.17995783913649
ENSG00000095485.18	CWF19L1	-0.18316453874082	3.92856643546356	-1.28458503484502	0.201113945230704	0.700066836320741	-5.036843581741
ENSG00000119333.11	WDR34	-0.395054666723418	1.43312268759071	-1.28444438571606	0.201162983157607	0.700066836320741	-4.73404243833572
ENSG00000121542.12	SEC22A	-0.194681751683345	4.24969574138642	-1.28192663973872	0.202042298561945	0.700066836320741	-5.06538116419495
ENSG00000123349.14	PFDN5	-0.198450522868968	7.66299399500461	-1.28526333683569	0.200877576097491	0.700066836320741	-5.15586807883842
ENSG00000128185.9	DGCR6L	-0.217553144339175	4.57342243525986	-1.28609790415203	0.200587034179984	0.700066836320741	-5.08048959516988
ENSG00000132485.14	ZRANB2	0.171497069481507	6.56664646213744	1.28570195086557	0.200724840611537	0.700066836320741	-5.17335174073626
ENSG00000149930.18	TAOK2	-0.24113773986576	3.91942941807397	-1.28567812686744	0.200733134474007	0.700066836320741	-5.04066216604548
ENSG00000151233.11	GXYLT1	0.185970706163807	3.3398420993835	1.28237116977207	0.201886842180186	0.700066836320741	-4.98912089473547
ENSG00000151461.20	UPF2	0.190641297097308	5.01460041627687	1.28379161445457	0.201390690124808	0.700066836320741	-5.14014563603505
ENSG00000155275.19	TRMT44	0.188524258176468	2.76548549020195	1.28589649920409	0.200657121846464	0.700066836320741	-4.90284473566165
ENSG00000157388.17	CACNA1D	0.254215650778208	3.69450746884476	1.284267912553	0.201224523762117	0.700066836320741	-5.0348818587531
ENSG00000159128.14	IFNGR2	0.319775723734915	7.51461592336647	1.28411723199281	0.201277080829069	0.700066836320741	-5.15579470593855
ENSG00000161149.12	TUBA3FP	0.39300784581738	0.299156955024837	1.28391395450405	0.2013479996351	0.700066836320741	-4.65285799592952
ENSG00000162851.8	TFB2M	-0.244303448858406	2.73147130518517	-1.28427604268033	0.201221688278368	0.700066836320741	-4.87787089852284
ENSG00000162971.11	TYW5	0.222275922331488	3.9513524010649	1.28282900228605	0.201726825971504	0.700066836320741	-5.06897052964091
ENSG00000164035.10	EMCN	0.661028981497852	-0.924515144232054	1.2858132795209	0.200686087052613	0.700066836320741	-4.60531939326535
ENSG00000166557.13	TMED3	-0.227920647407305	4.98540441057088	-1.28538073200529	0.200836688000999	0.700066836320741	-5.13129335188509
ENSG00000167106.12	FAM102A	0.25929212583168	2.73588172061994	1.28513660438287	0.200921723211474	0.700066836320741	-4.89787961833613
ENSG00000170684.9	ZNF296	0.379717505985584	1.28083333072057	1.28230814101337	0.201908878571252	0.700066836320741	-4.75711865354397
ENSG00000170873.18	MTSS1	-0.193121772623022	5.87951729417539	-1.28660977373631	0.200408988055232	0.700066836320741	-5.16786568375942
ENSG00000177613.8	CSTF2T	-0.214245885355025	4.42427349435905	-1.28225604001389	0.2019270956896	0.700066836320741	-5.09749487611292
ENSG00000182179.13	UBA7	-0.261478083953169	7.44473923894707	-1.28480696572225	0.201036586003932	0.700066836320741	-5.15644612895818
ENSG00000183765.21	CHEK2	0.181143574953033	3.77805535027268	1.28304898518431	0.201649973411391	0.700066836320741	-5.02895476812435
ENSG00000184557.4	SOCS3	0.530947967117569	6.55646130766268	1.28230834273853	0.201908808040388	0.700066836320741	-5.15871059989964
ENSG00000187957.8	DNER	0.657672827712111	-0.0387468373181815	1.28308264472721	0.201638216119538	0.700066836320741	-4.65365193432658
ENSG00000197323.12	TRIM33	0.181876797480515	5.04631716094847	1.28450052005706	0.201143410619575	0.700066836320741	-5.15173019938165
ENSG00000198130.16	HIBCH	0.15864549962025	4.57431101635772	1.28334124193758	0.201547904865886	0.700066836320741	-5.10479604510434
ENSG00000205710.4	C17orf107	0.428291344458267	2.21815446022469	1.28373832203536	0.201409288570568	0.700066836320741	-4.8770763822041
ENSG00000209082.1	MT-TL1	0.467811301708715	0.36346875525833	1.28334594780852	0.201546261686347	0.700066836320741	-4.66044985572803
ENSG00000225131.2	PSME2P2	-0.419086762513791	0.446879304157879	-1.2841098130013	0.201279668819385	0.700066836320741	-4.63784061777649
ENSG00000231672.6	DIRC3	0.506909503716408	-0.505423281899856	1.286697562071	0.20037846392606	0.700066836320741	-4.60287058544062
ENSG00000234512.1	TLR12P	-0.560701965974189	-0.872005817924971	-1.28195122417363	0.202033698847318	0.700066836320741	-4.58248522494851
ENSG00000236438.7	FAM157A	0.390349644760713	4.23091865385781	1.28538850462125	0.20083398105804	0.700066836320741	-5.09250760010408
ENSG00000236830.6	CBR3-AS1	0.204109430126782	3.43414373225693	1.28335912041661	0.201541662173692	0.700066836320741	-5.00818584599791
ENSG00000239672.7	NME1	-0.318287529039796	5.28487681144198	-1.2819404134901	0.202037480426055	0.700066836320741	-5.13780278059741
ENSG00000251143.1	AP002490.1	0.418938546092856	0.268398238116269	1.28402707728778	0.201308531443278	0.700066836320741	-4.67622114859235
ENSG00000256007.1	ARAP1-AS1	0.269196464374594	3.98114752400404	1.28478941719802	0.201042702155505	0.700066836320741	-5.05774707422946
ENSG00000258465.7	AL139011.2	0.825580209423983	-0.962496075105322	1.28617062099065	0.200561733612414	0.700066836320741	-4.57620643477752
ENSG00000261371.6	PECAM1	0.225770527008111	6.83771359484396	1.28185805110836	0.20206629251227	0.700066836320741	-5.16976694602187
ENSG00000264247.1	LINC00909	0.181126843130282	3.97445856065004	1.28339544434165	0.201528979258483	0.700066836320741	-5.04738260005079
ENSG00000278619.5	MRM1	-0.281827125293232	2.15625143645801	-1.28300084113157	0.201666791026764	0.700066836320741	-4.82349793076207
ENSG00000279573.1	AC134407.2	0.421111889553267	-0.885012655375453	1.28575204835627	0.200707400967497	0.700066836320741	-4.59549745354534
ENSG00000057608.17	GDI2	-0.174321138315993	7.37668003121132	-1.28097166124637	0.202376561918913	0.700447989590317	-5.16816627293978
ENSG00000105671.12	DDX49	-0.135568604201638	4.30254739467488	-1.28125523010624	0.20227726411516	0.700447989590317	-5.07486472496883
ENSG00000177427.13	MIEF2	-0.288237304404635	2.86150075417963	-1.2812736837351	0.202270803419964	0.700447989590317	-4.9059979237176
ENSG00000242522.1	KLHL6-AS1	0.343178682907695	0.716627641119113	1.28115631142233	0.202311898565808	0.700447989590317	-4.70375269158531
ENSG00000268471.6	MIR4453HG	0.270881103469621	2.5803140126166	1.28100933562749	0.202363367346637	0.700447989590317	-4.88237654541182
ENSG00000072657.8	TRHDE	0.56613097928525	-0.394330479985902	1.2807677420714	0.202447990848663	0.700556571419128	-4.69543060883427
ENSG00000081307.12	UBA5	-0.154015593322487	4.49025621598907	-1.28019725618611	0.202647919641958	0.70077010470015	-5.09314094695269
ENSG00000105323.16	HNRNPUL1	-0.218811203613959	5.24642672413059	-1.28013434834369	0.202669974816934	0.70077010470015	-5.15389147327327
ENSG00000128272.14	ATF4	-0.149993943695063	7.11971744872077	-1.28018581574678	0.202651930471254	0.70077010470015	-5.17404153218466
ENSG00000130208.9	APOC1	-0.330830824754893	7.99841662364056	-1.28033127833675	0.202600938041413	0.70077010470015	-5.15011318003955
ENSG00000163344.6	PMVK	-0.217141804653784	4.73045624535948	-1.27997721292147	0.202725073433874	0.700822061530938	-5.09906546089849
ENSG00000250365.6	AL139353.2	0.393360121170437	-0.0248718919221944	1.27979383379497	0.20278938820172	0.700905851830015	-4.62881566581222
ENSG00000196428.12	TSC22D2	0.241072232056127	5.98364233471904	1.27966243995785	0.202835479917521	0.700926636687912	-5.18284435732725
ENSG00000061987.16	MON2	0.143929052363594	5.57979319964098	1.27868937483624	0.203177062118418	0.701149335613188	-5.18333575429378
ENSG00000101255.11	TRIB3	-0.641194755995176	1.34856334141512	-1.27903000197624	0.203057441124629	0.701149335613188	-4.79352216596911
ENSG00000105443.15	CYTH2	0.131155861370097	5.44024336611679	1.27883060141687	0.203127460057908	0.701149335613188	-5.16444513178419
ENSG00000134470.21	IL15RA	-0.195425298218733	3.64611940524613	-1.27901728543757	0.203061905970023	0.701149335613188	-5.01167852357149
ENSG00000204264.10	PSMB8	-0.184782898652164	6.73704261760775	-1.278679413554	0.203180561089121	0.701149335613188	-5.17770314659678
ENSG00000213390.11	ARHGAP19	0.235571017924169	3.72752813341208	1.27905121740063	0.203049992435454	0.701149335613188	-5.05063466117767
ENSG00000221995.5	TIAF1	0.367107900989162	2.92209711553517	1.27891997844691	0.203096073372774	0.701149335613188	-4.95825486803931
ENSG00000169282.17	KCNAB1	0.339577636489539	1.91097360750081	1.27813702831938	0.203371144707066	0.701668563776265	-4.81455376573899
ENSG00000125901.6	MRPS26	-0.196752727160041	4.63578114722732	-1.27786171370858	0.203467935240612	0.701735001051778	-5.09499806138778
ENSG00000170921.15	TANC2	0.229454511955312	4.90284423120846	1.27785399435775	0.203470649570219	0.701735001051778	-5.16046525290868
ENSG00000279520.1	AC093525.8	0.378893672810307	1.60281534241472	1.27772884793757	0.203514658107492	0.70174839425117	-4.79700734355998
ENSG00000264895.1	AC006141.1	0.355361494647792	1.19051703943083	1.27755422717057	0.203576076321692	0.701821801456745	-4.74499305758591
ENSG00000051382.8	PIK3CB	0.214610891449269	4.18956451122831	1.27721449218199	0.203695608161457	0.701936266383234	-5.09506986947407
ENSG00000078902.16	TOLLIP	-0.146976016929434	5.40433879290862	-1.27693189569448	0.203795075821019	0.701936266383234	-5.15548616874186
ENSG00000138073.14	PREB	-0.195241145022088	5.91828678257177	-1.27688962197695	0.203809958299163	0.701936266383234	-5.16373232953676
ENSG00000164125.15	GASK1B	-0.25391318704848	5.40483147023047	-1.27692644680068	0.203796994061233	0.701936266383234	-5.15499976580354
ENSG00000183597.15	TANGO2	-0.130990522642874	5.81408898951471	-1.27703460647343	0.203758919784466	0.701936266383234	-5.17134916882733
ENSG00000125898.13	FAM110A	0.319881812518261	3.19411263183884	1.27652839098221	0.203937162421026	0.70220650475129	-4.97643181168334
ENSG00000138744.15	NAAA	-0.181154280987275	5.41366579224236	-1.27643878400604	0.203968725721114	0.70220650475129	-5.15294660877709
ENSG00000167291.16	TBC1D16	-0.334760933282744	3.97183802390907	-1.27628169755587	0.204024066768314	0.702258788370606	-5.05026344863634
ENSG00000006125.18	AP2B1	-0.207839059463053	5.70457549420651	-1.2758577328241	0.204173483306857	0.702286649912511	-5.17689724115129
ENSG00000042493.16	CAPG	-0.217226225013124	8.73143982590586	-1.27549117053103	0.204302734556265	0.702286649912511	-5.13421793204256
ENSG00000066294.14	CD84	-0.186987903485744	8.11998230066542	-1.27523043722872	0.20439470672387	0.702286649912511	-5.15036390555582
ENSG00000107242.18	PIP5K1B	-0.315122675006003	3.85618735722085	-1.27522796778765	0.204395577950497	0.702286649912511	-5.01703470945414
ENSG00000110756.17	HPS5	-0.16094589694866	5.34232289661262	-1.27590919423989	0.204155342633208	0.702286649912511	-5.16404624570302
ENSG00000111885.7	MAN1A1	0.290936135800391	6.01031004221189	1.27505440519212	0.204456818225542	0.702286649912511	-5.18020158109347
ENSG00000125245.12	GPR18	0.276128620964847	1.80468657495718	1.27582359603341	0.204185517527686	0.702286649912511	-4.80562470133755
ENSG00000137944.18	KYAT3	-0.195004765020865	4.14111236175261	-1.27489228836104	0.204514032134737	0.702286649912511	-5.07107198968915
ENSG00000138778.11	CENPE	-0.369495930734921	1.71667478965755	-1.275618927715	0.204257680060039	0.702286649912511	-4.74864003376091
ENSG00000159147.18	DONSON	0.236347603354063	2.8418792098527	1.27506672209646	0.204452471852399	0.702286649912511	-4.93600542028653
ENSG00000169752.17	NRG4	0.606192368308745	-0.988989890188907	1.27557575570121	0.204272904165781	0.702286649912511	-4.6052891159866
ENSG00000188811.14	NHLRC3	-0.140827256139616	5.66069071730585	-1.27493156409899	0.204500169948657	0.702286649912511	-5.17676131171388
ENSG00000133641.18	C12orf29	-0.248013820861289	3.76860594827598	-1.27470549756886	0.204579968519874	0.7023075295989	-5.01887743036094
ENSG00000135185.12	TMEM243	0.173379112194125	5.41922674959574	1.27453333554212	0.204640754852871	0.7023075295989	-5.16985709219317
ENSG00000151876.13	FBXO4	-0.257460175981096	3.79200303177549	-1.2745888813484	0.204621141493612	0.7023075295989	-5.01873699352999
ENSG00000167112.10	TRUB2	-0.211984957071531	4.45049413496126	-1.27419272598274	0.204761055144651	0.7023075295989	-5.09138496674115
ENSG00000175874.10	CREG2	-0.622102351826781	-0.738469782768508	-1.27429304187344	0.204725619056602	0.7023075295989	-4.59893283519519
ENSG00000285053.1	TBCE	0.239413935760388	3.14149416990727	1.27426634660973	0.204735048585044	0.7023075295989	-4.96235492072795
ENSG00000112414.14	ADGRG6	0.282021816059327	3.41969454444639	1.2740515366751	0.204810937203036	0.702340878577236	-5.03065163655316
ENSG00000184384.14	MAML2	-0.187236814406671	4.85662367673541	-1.27393157854884	0.204853325322887	0.702348521186428	-5.14471590343557
ENSG00000204138.13	PHACTR4	0.136985499214246	4.5859892562201	1.27363618537106	0.204957732251132	0.702568753300674	-5.13111206348708
ENSG00000101084.18	RAB5IF	0.339469708124911	6.96556892547294	1.2732848213816	0.205081973031661	0.702856873672489	-5.17660747165404
ENSG00000189159.16	JPT1	0.278634591245011	6.11768299683208	1.27308214304271	0.205153664381784	0.7029648190386	-5.18221427690042
ENSG00000184166.2	OR1D2	-0.610060176522165	-2.53755857140452	-1.2729303460415	0.205207370055456	0.703011105759034	-4.56768375492696
ENSG00000154781.16	CCDC174	0.162298884378671	4.67378697499233	1.27268970625086	0.205292529418331	0.703165109086798	-5.13234871011136
ENSG00000133059.17	DSTYK	0.135892834521785	4.62427495668193	1.27211690171872	0.205495342139525	0.703171206941529	-5.14210545093627
ENSG00000161911.11	TREML1	-0.260105682550358	3.34832648975388	-1.27243051173045	0.205384284112667	0.703171206941529	-4.98761697510523
ENSG00000176244.7	ACBD7	-0.574139406362105	-0.569898610992561	-1.27222842131145	0.205455844896014	0.703171206941529	-4.61764888987125
ENSG00000204271.13	SPIN3	0.229655009237124	3.96800571762269	1.27216324268355	0.205478928737429	0.703171206941529	-5.07733150872074
ENSG00000224870.6	MRPL20-AS1	-0.239063263732173	3.72610529931012	-1.27238490646359	0.205400431464971	0.703171206941529	-5.02136829997476
ENSG00000239636.1	AC004865.2	-0.416807108363657	-0.174230258962482	-1.27193859617306	0.205558504763645	0.703249743703322	-4.61795291999312
ENSG00000126214.21	KLC1	0.222012077509604	6.17179579708032	1.27165422591538	0.205659269065817	0.703372240754542	-5.19129978894234
ENSG00000237190.4	CDKN2AIPNL	-0.193956436419521	3.4048867151546	-1.27161055598176	0.205674746367358	0.703372240754542	-4.97950510403165
ENSG00000008086.11	CDKL5	0.219028319900198	2.69724511015136	1.27122008338381	0.205813173942256	0.703379814662501	-4.928979398453
ENSG00000094975.14	SUCO	0.159711148809805	4.76740404190419	1.27079147013369	0.205965201645069	0.703379814662501	-5.14770087439816
ENSG00000101966.12	XIAP	0.183656126913866	4.60961360744707	1.27047038023214	0.206079145195875	0.703379814662501	-5.14406459684748
ENSG00000130635.15	COL5A1	0.419689904054318	1.41146734336968	1.27127568702011	0.20579345755797	0.703379814662501	-4.77146194405399
ENSG00000169139.12	UBE2V2	-0.201022885728264	5.75536209460708	-1.27114429039303	0.205840051464744	0.703379814662501	-5.17798522706348
ENSG00000229990.3	AC022400.2	0.481217003762757	-1.00405868019285	1.2711904274193	0.205823690159856	0.703379814662501	-4.59306775982423
ENSG00000254470.2	AP5B1	0.381916754212156	5.13796498519895	1.27052112439499	0.206061134792097	0.703379814662501	-5.16272841963849
ENSG00000256751.5	PLBD1-AS1	0.394434032013008	-0.598190407681572	1.27066258411968	0.206010933213487	0.703379814662501	-4.60542168376227
ENSG00000267519.6	AC020916.1	0.327700478813648	6.35149789334693	1.27051353339649	0.206063828958462	0.703379814662501	-5.1893153249536
ENSG00000286242.1	AC018797.3	0.442200342136242	-0.0457513134801905	1.27055901396971	0.20604768756486	0.703379814662501	-4.64587320274576
ENSG00000103740.10	ACSBG1	0.412947745932913	0.83391437190875	1.2699867828294	0.206250844314376	0.703463076277186	-4.71708298604261
ENSG00000120696.8	KBTBD7	0.255842903628839	4.82614876606079	1.26994852456808	0.206264432223078	0.703463076277186	-5.15824173560203
ENSG00000180573.9	HIST1H2AC	0.303995260210756	8.0350845162025	1.27015388769868	0.206191502596797	0.703463076277186	-5.15735380559167
ENSG00000186132.15	C2orf76	0.246283813120029	3.01183193576707	1.27021658183309	0.206169242101686	0.703463076277186	-4.95033906787967
ENSG00000172943.19	PHF8	0.220846377078003	4.50760846367375	1.26965240797431	0.20636962403411	0.703684608058599	-5.13177456556073
ENSG00000075151.20	EIF4G3	0.177963151102191	5.44508508961628	1.26924583772509	0.206514117315189	0.703688090600952	-5.18179663069729
ENSG00000105963.15	ADAP1	0.337638147931388	4.10514257481459	1.26940092427115	0.206458991478752	0.703688090600952	-5.07993543982117
ENSG00000166452.11	AKIP1	-0.211874308109475	5.1335108663049	-1.26919668919702	0.206531589516535	0.703688090600952	-5.13955612737352
ENSG00000275778.2	AC018630.2	0.420385401626921	0.856993191475175	1.2692358205235	0.206517678321854	0.703688090600952	-4.70986207915661
ENSG00000065183.16	WDR3	-0.24793360481414	4.08441554590059	-1.26898242715012	0.206607771913524	0.703810542071605	-5.08053473735086
ENSG00000101638.13	ST8SIA5	-0.619945242254941	-1.17981579793356	-1.26878766182308	0.206677040007909	0.703909396825379	-4.58543677208327
ENSG00000068650.18	ATP11A	0.232892061144614	5.02970628165507	1.26808091553429	0.206928536768079	0.70405697605559	-5.16792599377174
ENSG00000101310.16	SEC23B	-0.185964444340527	5.84367185136368	-1.2678726074997	0.207002706337579	0.70405697605559	-5.17675861864386
ENSG00000104613.12	INTS10	-0.157228183721873	6.49515511056189	-1.26823223485323	0.2068746706691	0.70405697605559	-5.19116573284612
ENSG00000110077.14	MS4A6A	0.219883836494046	9.06944853091054	1.2677942274528	0.207030619165593	0.70405697605559	-5.12901141821027
ENSG00000112294.12	ALDH5A1	0.324771915092133	2.04946014853428	1.26776106949813	0.207042428260844	0.70405697605559	-4.84083639875477
ENSG00000116459.11	ATP5PB	-0.204681009682342	7.11573072370588	-1.26785719689029	0.207008194170415	0.70405697605559	-5.1874759943984
ENSG00000170161.6	AL512625.1	0.322980105237069	4.48154564531606	1.26793614698382	0.206980080581304	0.70405697605559	-5.12364322819407
ENSG00000171681.12	ATF7IP	0.164422421736631	6.65894546332302	1.26788219970745	0.20699929053483	0.70405697605559	-5.19475438505434
ENSG00000226963.1	AC078883.2	0.512329348641011	0.800648139118956	1.26744448657863	0.207155203102156	0.704303527809798	-4.71309476661597
ENSG00000187244.11	BCAM	-0.58113075774161	-0.507728113653279	-1.2671031933589	0.207276830851766	0.704580076728188	-4.59461844643444
ENSG00000269800.1	PLEKHA3P1	0.353897877148186	1.17038213485106	1.26691308711324	0.207344602332023	0.704673484295519	-4.7390314349057
ENSG00000277775.1	HIST1H3F	-0.585074896560719	-0.353741323728736	-1.2666842941923	0.207426186878824	0.704813791009084	-4.59403596220369
ENSG00000090975.12	PITPNM2	-0.457065935146468	0.642050888046291	-1.26620572384612	0.207596914902579	0.704982998976933	-4.66673802532187
ENSG00000175764.14	TTLL11	0.374606780153364	1.19691068818187	1.26626177550936	0.207576913373081	0.704982998976933	-4.74257838490523
ENSG00000228058.1	LINC01736	0.298414601855022	6.68479110141752	1.26625780001696	0.20757833194505	0.704982998976933	-5.19130508648797
ENSG00000267470.5	ZNF571-AS1	0.480990729769453	-0.756263479130975	1.26608312261034	0.207640668972528	0.704994692226856	-4.62583569069973
ENSG00000284194.1	SCO2	-0.599021921932156	1.49761928961322	-1.26588258576786	0.207712251368644	0.705100847085835	-4.78725832511417
ENSG00000064313.12	TAF2	-0.153034258325514	4.83911985456842	-1.26545725172933	0.207864135878282	0.705469920692118	-5.14375025062775
ENSG00000164142.16	FAM160A1	-0.566757591766411	-0.701031810265159	-1.26535223079907	0.207901650823213	0.705469920692118	-4.62697218007542
ENSG00000128578.10	STRIP2	-0.65361815512274	-1.6169017466827	-1.26509526743099	0.207993462663954	0.705644552576118	-4.57010787715356
ENSG00000101224.17	CDC25B	0.232418133100143	3.91787638153432	1.2644825160217	0.208212515896447	0.705862843416273	-5.07021504913074
ENSG00000116209.11	TMEM59	0.208174021414524	7.90440012823597	1.26457467686665	0.208179558406093	0.705862843416273	-5.17143494710221
ENSG00000144283.21	PKP4	0.404884752911568	2.35164452051236	1.26450595495558	0.208204133574681	0.705862843416273	-4.89860851269511
ENSG00000150768.15	DLAT	-0.200135822875112	4.1896587906901	-1.26446369503674	0.208219246908603	0.705862843416273	-5.08524459862319
ENSG00000108666.10	C17orf75	-0.233006419434375	2.7041151254599	-1.26434566778323	0.208261461028566	0.705869126342749	-4.8966051384335
ENSG00000023572.9	GLRX2	0.17010448478634	4.22928435282596	1.26377257795285	0.208466523907543	0.706153599964946	-5.11492354423163
ENSG00000198237.8	AC131392.1	0.413488196458083	0.45103941248562	1.26388291500423	0.208427031630318	0.706153599964946	-4.67009475359273
ENSG00000198626.16	RYR2	-0.702629740634205	-1.29136250711677	-1.26387117105865	0.208431234809383	0.706153599964946	-4.60175257328535
ENSG00000148734.7	NPFFR1	0.528506955455345	0.000228604380371242	1.26364942094167	0.208510611231974	0.706166165731214	-4.70109339072621
ENSG00000168916.15	ZNF608	0.29903114450251	2.30240539746406	1.2634876161731	0.208568543932488	0.706225607906155	-4.87534644480514
ENSG00000134107.4	BHLHE40	0.295205144125086	6.40892199519935	1.26319967557639	0.208671667567981	0.706323680846899	-5.19436966434461
